web-scraper-order,web-scraper-start-url,show,show-href,title,channel,views,comments,ad_links,ad_links-href
"1740706239-294","https://vkvideo.ru/trends","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","https://vkvideo.ru/video-211437014_456245789","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","Артемий Лебедев","1,3 млн просмотров·2 дня назад","","15:50","https://vkvideo.ru/video-211437014_456245789?t=0h15m50s"
"1740706239-295","https://vkvideo.ru/trends","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","https://vkvideo.ru/video-211437014_456245789","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","Артемий Лебедев","1,3 млн просмотров·2 дня назад","","16:59","https://vkvideo.ru/video-211437014_456245789?t=0h16m59s"
"1740706239-296","https://vkvideo.ru/trends","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","https://vkvideo.ru/video-211437014_456245789","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","Артемий Лебедев","1,3 млн просмотров·2 дня назад","","17:29","https://vkvideo.ru/video-211437014_456245789?t=0h17m29s"
"1740706239-297","https://vkvideo.ru/trends","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","https://vkvideo.ru/video-211437014_456245789","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","Артемий Лебедев","1,3 млн просмотров·2 дня назад","","18:00","https://vkvideo.ru/video-211437014_456245789?t=0h18m0s"
"1740706239-298","https://vkvideo.ru/trends","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","https://vkvideo.ru/video-211437014_456245789","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","Артемий Лебедев","1,3 млн просмотров·2 дня назад","","18:16","https://vkvideo.ru/video-211437014_456245789?t=0h18m16s"
"1740706239-299","https://vkvideo.ru/trends","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","https://vkvideo.ru/video-211437014_456245789","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","Артемий Лебедев","1,3 млн просмотров·2 дня назад","","18:30","https://vkvideo.ru/video-211437014_456245789?t=0h18m30s"
"1740706239-300","https://vkvideo.ru/trends","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","https://vkvideo.ru/video-211437014_456245789","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","Артемий Лебедев","1,3 млн просмотров·2 дня назад","","19:05","https://vkvideo.ru/video-211437014_456245789?t=0h19m5s"
"1740706239-301","https://vkvideo.ru/trends","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","https://vkvideo.ru/video-211437014_456245789","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","Артемий Лебедев","1,3 млн просмотров·2 дня назад","","19:46","https://vkvideo.ru/video-211437014_456245789?t=0h19m46s"
"1740706239-302","https://vkvideo.ru/trends","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","https://vkvideo.ru/video-211437014_456245789","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","Артемий Лебедев","1,3 млн просмотров·2 дня назад","","20:23","https://vkvideo.ru/video-211437014_456245789?t=0h20m23s"
"1740706239-303","https://vkvideo.ru/trends","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","https://vkvideo.ru/video-211437014_456245789","№ 595 Трамп обвиняет Зеленского / Санкции против Галустяна / Перепись воробьев","Артемий Лебедев","1,3 млн просмотров·2 дня назад","","20:50","https://vkvideo.ru/video-211437014_456245789?t=0h20m50s"
